566	2479280 6501
567	2485781 2509
568	2488290 3868
569	2492158 3803
570	2495961 1861
571	2497822 3388
572	2501210 5080
573	2506290 2242
574	2508532 1108
575	2509640 1365
576	2511005 3997
577	2515002 992
578	2515994 3488
579	2519482 3302
580	2522784 3677
581	2526461 3278
582	2529739 2466
583	2532205 988
584	2533193 1263
585	2534456 8068
586	2542524 7014
587	2549538 4485
588	2554023 7299
589	2561322 997
590	2562319 3331
591	2565650 9072
592	2574722 2149
593	2576871 6297
594	2583168 6288
595	2589456 1144
596	2590600 832
597	2591432 6802
598	2598234 3583
599	2601817 2682
600	2604499 1025
601	2605524 2685
602	2608209 2753
603	2610962 1925
604	2612887 2444
605	2615331 7170
606	2622501 1562
607	2624063 1153
608	2625216 1153
609	2626369 1145
610	2627514 1153
611	2628667 1153
612	2629820 1153
613	2630973 1153
614	2632126 1153
615	2633279 1153
616	2634432 796
617	2635228 1128
618	2636356 8088
619	2644444 5554
620	2649998 1328
621	2651326 2012
622	2653338 4763
623	2658101 6793
624	2664894 8194
625	2673088 3924
627	2677012 1252
628	2678264 8864
629	2687128 6024
630	2693152 2068
631	2695220 4463
632	2699683 1950
633	2701633 9312
634	2710945 2408
635	2713353 1276
636	2714629 2929
637	2717558 2163
638	2719721 3020
639	2722741 946
640	2723687 3776
641	2727463 2602
642	2730065 1520
643	2731585 3415
644	2735000 1662
645	2736662 6380
646	2743042 2474
647	2745516 2161
648	2747677 5080
649	2752757 8576
650	2761333 5198
651	2766531 1096
652	2767627 1308
653	2768935 1471
654	2770406 2474
655	2772880 2370
656	2775250 1828
657	2777078 3511
658	2780589 2428
659	2783017 3935
660	2786952 3763
661	2790715 445
662	2791160 13395
663	2804555 9612
664	2814167 2470
665	2816637 2092
666	2818729 2440
667	2821169 2664
668	2823833 6391
669	2830224 8006
670	2838230 5238
671	2843468 5956
672	2849424 4568
673	2853992 2504
674	2856496 2492
675	2858988 7423
677	2866411 5414
681	2871825 1143
682	2872968 1786
683	2874754 1929
684	2876683 645
685	2877328 486
686	2877814 609
687	2878423 2581
688	2881004 2523
689	2883527 1926
690	2885453 5778
691	2891231 2041
692	2893272 3829
695	2897101 2392
696	2899493 1582
697	2901075 3017
698	2904092 1784
699	2905876 8315
700	2914191 1704
701	2915895 3761
702	2919656 1656
703	2921312 2706
704	2924018 2687
705	2926705 519
706	2927224 4155
707	2931379 6077
708	2937456 1743
709	2939199 3598
710	2942797 2460
712	2945257 5785
713	2951042 7771
714	2958813 4944
715	2963757 912
716	2964669 1278
717	2965947 2038
718	2967985 4070
719	2972055 3499
720	2975554 611
721	2976165 4064
722	2980229 2915
723	2983144 2858
724	2986002 3510
725	2989512 5617
726	2995129 4652
727	2999781 5099
728	3004880 2712
729	3007592 9173
730	3016765 9411
731	3026176 5553
732	3031729 2028
733	3033757 7360
734	3041117 1999
735	3043116 3493
736	3046609 3739
737	3050348 2613
738	3052961 8371
739	3061332 1313
740	3062645 1889
741	3064534 3093
742	3067627 4565
743	3072192 2030
744	3074222 1206
745	3075428 1226
746	3076654 5294
747	3081948 2788
748	3084736 4021
749	3088757 1143
750	3089900 2029
751	3091929 2151
752	3094080 1344
753	3095424 2899
754	3098323 1591
756	3099914 5303
757	3105217 744
758	3105961 539
759	3106500 868
760	3107368 679
761	3108047 540
762	3108587 578
763	3109165 1348
764	3110513 3531
765	3114044 3746
766	3117790 519
767	3118309 2092
768	3120401 1345
769	3121746 3403
771	3125149 3275
772	3128424 5331
773	3133755 3017
774	3136772 3818
775	3140590 3297
776	3143887 3046
777	3146933 2108
778	3149041 1942
779	3150983 3205
780	3154188 3784
781	3157972 218
782	3158190 1949
783	3160139 2179
786	3162318 3629
787	3165947 11159
788	3177106 10082
790	3187188 3831
791	3191019 3455
792	3194474 4225
793	3198699 1524
794	3200223 1465
795	3201688 2360
796	3204048 1957
797	3206005 3109
798	3209114 2768
799	3211882 1926
800	3213808 2395
801	3216203 1977
802	3218180 3142
803	3221322 2459
804	3223781 7795
805	3231576 2672
806	3234248 2023
807	3236271 6226
808	3242497 4254
809	3246751 4374
810	3251125 3843
811	3254968 6896
812	3261864 3613
813	3265477 3293
814	3268770 4633
815	3273403 5275
816	3278678 4452
817	3283130 3428
818	3286558 4130
819	3290688 1148
820	3291836 7956
821	3299792 4580
822	3304372 4398
823	3308770 4383
824	3313153 4095
825	3317248 5573
826	3322821 7807
827	3330628 2355
828	3332983 2136
829	3335119 2959
830	3338078 2953
831	3341031 4623
832	3345654 5438
833	3351092 3177
834	3354269 4097
835	3358366 5469
836	3363835 4691
837	3368526 5127
838	3373653 2499
839	3376152 2737
840	3378889 2977
841	3381866 8271
842	3390137 1237
843	3391374 779
845	3392153 4157
846	3396310 3353
847	3399663 1553
848	3401216 9958
849	3411174 3077
850	3414251 8764
851	3423015 3972
852	3426987 5254
853	3432241 4941
854	3437182 8593
855	3445775 4806
856	3450581 3929
857	3454510 530
858	3455040 4695
859	3459735 4403
860	3464138 3823
861	3467961 5834
862	3473795 7226
863	3481021 6478
864	3487499 2582
865	3490081 3369
866	3493450 976
867	3494426 22920
868	3517346 18590
869	3535936 2592
870	3538528 8486
871	3547014 1655
872	3548669 2403
873	3551072 7145
874	3558217 3348
875	3561565 11023
876	3572588 2884
877	3575472 3520
878	3578992 3231
879	3582223 4845
880	3587068 7274
881	3594342 6912
882	3601254 6201
883	3607455 1083
884	3608538 2794
885	3611332 3455
886	3614787 1055
887	3615842 2446
888	3618288 1562
889	3619850 6353
890	3626203 13634
891	3639837 2106
892	3641943 12962
893	3654905 6479
894	3661384 2887
895	3664271 5041
896	3669312 1972
897	3671284 9054
898	3680338 6573
899	3686911 2489
900	3689400 6455
901	3695855 1599
902	3697454 3087
903	3700541 1188
904	3701729 593
905	3702322 1579
906	3703901 1650
907	3705551 1576
908	3707127 8830
909	3715957 7793
910	3723750 4445
911	3728195 2936
912	3731131 619
913	3731750 7701
914	3739451 4059
915	3743510 12566
916	3756076 4940
917	3761016 2539
918	3763555 3915
920	3767470 6325
921	3773795 2636
922	3776431 315
923	3776746 2365
924	3779111 3872
925	3782983 2834
926	3785817 13577
927	3799394 7948
928	3807342 1925
929	3809267 2796
930	3812063 1947
931	3814010 1865
932	3815875 3487
933	3819362 2232
934	3821594 3074
935	3824668 2007
936	3826675 1845
937	3828520 2207
938	3830727 2953
939	3833680 2873
940	3836553 1946
945	3838499 2620
946	3841119 3337
947	3844456 2184
948	3846640 1927
949	3848567 1790
950	3850357 2102
951	3852459 4518
952	3856977 3914
953	3860891 3816
954	3864707 3023
955	3867730 2468
956	3870198 2583
957	3872781 2348
958	3875129 2389
960	3877518 330
961	3877848 5881
964	3883729 9970
965	3893699 2824
966	3896523 976
967	3897499 4440
968	3901939 7188
969	3909127 315
970	3909442 3215
971	3912657 2688
972	3915345 2395
973	3917740 2614
974	3920354 3585
975	3923939 4370
976	3928309 2627
977	3930936 5008
978	3935944 2766
979	3938710 8244
980	3946954 2769
981	3949723 6304
982	3956027 2463
983	3958490 1236
984	3959726 17857
985	3977583 9890
986	3987473 2977
987	3990450 3260
988	3993710 5904
989	3999614 3499
990	4003113 1958
991	4005071 3096
992	4008167 4511
993	4012678 4392
994	4017070 3736
995	4020806 3008
996	4023814 24592
997	4048406 11349
998	4059755 16341
999	4076096 30744
1000	4106840 3803
1005	4110643 4110
1006	4114753 12674
1007	4127427 16856
1008	4144283 12219
1009	4156502 22492
1010	4178994 43486
1012	4222480 15787
1013	4238267 28279
1014	4266546 12332
1017	4278878 3909
1019	4282787 33598
1020	4316385 2393
1021	4318778 2276
1022	4321054 15051
1023	4336105 10944
1024	4347049 7815
1025	4354864 9428
1026	4364292 2476
1027	4366768 6067
1028	4372835 8342
1030	4381177 14034
1031	4395211 13313
1032	4408524 28283
1034	4436807 15768
1036	4452575 13729
1038	4466304 25069
1039	4491373 362
1041	4491735 30123
1042	4521858 6916
1043	4528774 22041
1044	4550815 4192
1045	4555007 5564
1046	4560571 3455
1047	4564026 4298
1048	4568324 4080
1049	4572404 6573
1050	4578977 3809
1051	4582786 5535
1052	4588321 3428
1053	4591749 4508
1055	4596257 2859
1056	4599116 16270
1057	4615386 4106
1058	4619492 12981
1060	4632473 12338
1061	4644811 22429
1062	4667240 63854
1064	4731094 94236
1065	4825330 28299
1067	4853629 14122
1068	4867751 13206
1069	4880957 28309
1071	4909266 25074
1073	4934340 30003
1074	4964343 28282
1079	4992625 3707
1080	4996332 10051
1082	5006383 12226
1083	5018609 17173
1084	5035782 42229
1086	5078011 93885
1087	5171896 28279
1089	5200175 309
1090	5200484 329
1092	5200813 14062
1093	5214875 13345
1095	5228220 282
1096	5228502 318
1097	5228820 1735
1100	5230555 28282
1102	5258837 10179
1104	5269016 55715
1105	5324731 10363
1106	5335094 5394
1107	5340488 8898
1108	5349386 7656
1109	5357042 6484
1111	5363526 94258
1112	5457784 7090
1115	5464874 5507
1116	5470381 5372
1117	5475753 6899
1119	5482652 6928
1121	5489580 9678
1123	5499258 11863
1124	5511121 6879
1125	5518000 5318
1126	5523318 6609
1127	5529927 3936
1128	5533863 6335
1129	5540198 5026
1130	5545224 6907
1131	5552131 4237
1132	5556368 8224
1133	5564592 5041
1134	5569633 4544
1135	5574177 17415
1137	5591592 3177
1138	5594769 7987
1139	5602756 3784
1140	5606540 5443
1141	5611983 10489
1142	5622472 7488
1143	5629960 8424
1144	5638384 24892
1146	5663276 15697
1149	5678973 5534
1150	5684507 5233
1151	5689740 3520
1152	5693260 6922
1153	5700182 3513
1154	5703695 2974
1155	5706669 3619
1157	5710288 10255
1158	5720543 15081
1160	5735624 11908
1161	5747532 6915
1162	5754447 13927
1163	5768374 14232
1165	5782606 5048
1170	5787654 3700
1171	5791354 5332
1172	5796686 10079
1173	5806765 7569
1174	5814334 8567
1175	5822901 16979
1180	5839880 5535
1182	5845415 5552
1183	5850967 5262
1184	5856229 6906
1186	5863135 9994
1188	5873129 11852
1189	5884981 6871
1194	5891852 3817
1195	5895669 5326
1196	5900995 10059
1197	5911054 7524
1198	5918578 8415
1199	5926993 17217
1201	5944210 15735
1202	5959945 6913
1204	5966858 5651
1205	5972509 5326
1206	5977835 6915
1208	5984750 9403
1210	5994153 16381
1212	6010534 6884
1214	6017418 11848
1215	6029266 6892
1228	6036158 15785
1230	6051943 3406
1231	6055349 8081
1232	6063430 3658
1233	6067088 5463
1234	6072551 10066
1235	6082617 7571
1236	6090188 8449
1237	6098637 23806
1239	6122443 5593
1240	6128036 5261
1242	6133297 7004
1244	6140301 9201
1245	6149502 11928
1249	6161430 11769
1250	6173199 6906
1255	6180105 3643
1256	6183748 5328
1257	6189076 10054
1258	6199130 7539
1259	6206669 8288
1260	6214957 17704
1262	6232661 15774
1263	6248435 6871
1265	6255306 5628
1266	6260934 5222
1269	6266156 9300
1271	6275456 8964
1273	6284420 11794
1276	6296214 3193
1281	6299407 3664
1282	6303071 5550
1283	6308621 10147
1284	6318768 7440
1285	6326208 8302
1286	6334510 17207
1287	6351717 6860
1289	6358577 15773
1290	6374350 9217
1293	6383567 5610
1294	6389177 5270
1299	6394447 16429
1301	6410876 6871
1303	6417747 9414
1307	6427161 6854
1308	6434015 5887
1309	6439902 6226
1310	6446128 3876
1311	6450004 7693
1312	6457697 4744
1313	6462441 4496
1314	6466937 3628
1315	6470565 7435
1316	6478000 5076
1317	6483076 5084
1320	6488160 3426
1321	6491586 8044
1322	6499630 3847
1323	6503477 5702
1324	6509179 10054
1325	6519233 7588
1326	6526821 8353
1327	6535174 24703
1329	6559877 15776
1331	6575653 5913
1332	6581566 10636
1334	6592202 7102
1336	6599304 5652
1337	6604956 5277
1338	6610233 3671
1339	6613904 6910
1341	6620814 9928
1344	6630742 6916
1349	6637658 3599
1350	6641257 5585
1351	6646842 10090
1352	6656932 7627
1353	6664559 8349
1354	6672908 17578
1356	6690486 15863
1360	6706349 5676
1361	6712025 5351
1367	6717376 9152
1370	6726528 6941
1373	6733469 4254
1375	6737723 15842
1380	6753565 6175
1381	6759740 5828
1382	6765568 10684
1384	6776252 3553
1385	6779805 5517
1387	6785322 7557
1388	6792879 8314
1389	6801193 16876
1390	6818069 7194
1392	6825263 5658
1393	6830921 5298
1394	6836219 7201
1396	6843420 17250
1397	6860670 14992
1399	6875662 3312
1401	6878974 6585
1403	6885559 10100
1407	6895659 7169
1409	6902828 5718
1410	6908546 4323
1411	6912869 3302
1412	6916171 6037
1413	6922208 4819
1414	6927027 4317
1415	6931344 3945
1416	6935289 5470
1417	6940759 4748
1418	6945507 5737
1421	6951244 8073
1422	6959317 2757
1423	6962074 3377
1424	6965451 5753
1425	6971204 10106
1426	6981310 7641
1427	6988951 8471
1428	6997422 22813
1430	7020235 15799
1431	7036034 7198
1433	7043232 5609
1434	7048841 5156
1435	7053997 7208
1438	7061205 10350
1441	7071555 7145
1442	7078700 15257
1448	7093957 2571
1449	7096528 4837
1450	7101365 9243
1451	7110608 6946
1452	7117554 7758
1453	7125312 16354
1455	7141666 15691
1456	7157357 7161
1457	7164518 3072
1459	7167590 5526
1460	7173116 5358
1461	7178474 7169
1465	7185643 9587
1467	7195230 57130
1468	7252360 7173
1470	7259533 15847
1472	7275380 5812
1473	7281192 7210
1475	7288402 5078
1476	7293480 5039
1477	7298519 7211
1479	7305730 13177
1481	7318907 10387
1483	7329294 3504
1489	7332798 3237
1490	7336035 6830
1491	7342865 3347
1492	7346212 4808
1493	7351020 5753
1494	7356773 7631
1495	7364404 7854
1496	7372258 5384
1497	7377642 7501
1498	7385143 4514
1499	7389657 3543
1500	7393200 4473
1501	7397673 2820
1502	7400493 2709
1503	7403202 1253
1504	7404455 1109
1505	7405564 864
1506	7406428 984
1507	7407412 999
1508	7408411 2363
1509	7410774 1747
1510	7412521 1156
1511	7413677 906
1512	7414583 1137
1513	7415720 1361
1514	7417081 1002
1515	7418083 1953
1516	7420036 2629
1517	7422665 1279
1518	7423944 2746
1519	7426690 2822
1520	7429512 3003
1521	7432515 1066
1522	7433581 3631
1523	7437212 2549
1524	7439761 4300
1525	7444061 3336
1526	7447397 5887
1527	7453284 3305
1528	7456589 926
1529	7457515 2333
1530	7459848 4633
1532	7464481 800
1533	7465281 5811
1534	7471092 1240
1535	7472332 6021
1536	7478353 880
1537	7479233 1624
1538	7480857 879
1539	7481736 3280
1540	7485016 6423
1541	7491439 832
1542	7492271 3426
1543	7495697 4043
1544	7499740 1253
1545	7500993 1087
1546	7502080 1808
1547	7503888 1541
1548	7505429 2503
1549	7507932 2502
1550	7510434 1754
1551	7512188 1385
1552	7513573 2916
1553	7516489 2443
1554	7518932 1574
1555	7520506 1867
1556	7522373 1087
1557	7523460 957
1558	7524417 3370
1559	7527787 1964
1560	7529751 1935
1561	7531686 2230
1562	7533916 1960
1563	7535876 3130
1564	7539006 1800
1565	7540806 3203
1566	7544009 3807
1567	7547816 523
1568	7548339 1111
1569	7549450 816
1570	7550266 2574
1571	7552840 1063
1572	7553903 2286
1573	7556189 1868
1574	7558057 1430
1575	7559487 730
1576	7560217 1683
1577	7561900 2544
1578	7564444 1572
1579	7566016 2292
1580	7568308 2395
1581	7570703 2255
1582	7572958 1073
1583	7574031 2526
1584	7576557 1432
1585	7577989 4192
1586	7582181 2115
1587	7584296 1796
1589	7586092 4219
1590	7590311 543
1591	7590854 836
1592	7591690 2570
1593	7594260 4245
1594	7598505 3564
1595	7602069 910
1596	7602979 4086
1597	7607065 3520
1598	7610585 1227
1599	7611812 2401
1600	7614213 2660
1601	7616873 5115
1602	7621988 9800
1603	7631788 1661
1604	7633449 750
1605	7634199 735
1606	7634934 2929
1607	7637863 1879
1608	7639742 2320
1609	7642062 3191
1610	7645253 2901
1611	7648154 2964
1612	7651118 3016
1613	7654134 2446
1614	7656580 2477
1615	7659057 2546
1616	7661603 862
1617	7662465 1604
1618	7664069 5838
1619	7669907 2586
1620	7672493 1296
1621	7673789 2053
1622	7675842 1588
1623	7677430 2906
1624	7680336 5811
1625	7686147 1203
1626	7687350 2830
1627	7690180 1852
1628	7692032 1245
1629	7693277 1129
1630	7694406 1786
1631	7696192 6000
1632	7702192 1810
1633	7704002 3448
1634	7707450 1603
1635	7709053 621
1636	7709674 2712
1637	7712386 907
1638	7713293 5769
1639	7719062 5219
1640	7724281 1621
1641	7725902 772
1642	7726674 801
1643	7727475 2493
1644	7729968 5808
1645	7735776 3747
1647	7739523 3681
1648	7743204 3776
1649	7746980 3830
1650	7750810 3858
1651	7754668 4062
1652	7758730 3879
1654	7762609 3828
1656	7766437 3765
1657	7770202 3804
1658	7774006 3822
1662	7777828 637
1663	7778465 5828
1664	7784293 693
1665	7784986 2813
1666	7787799 2876
1667	7790675 1101
1668	7791776 1284
1669	7793060 7589
1670	7800649 1493
1671	7802142 2305
1672	7804447 2105
1673	7806552 1466
1674	7808018 992
1675	7809010 1711
1676	7810721 2631
1677	7813352 1918
1678	7815270 17049
1679	7832319 1555
1680	7833874 4856
1681	7838730 2117
1682	7840847 2828
1683	7843675 6288
1684	7849963 542
1685	7850505 4042
1686	7854547 2050
1687	7856597 1221
1688	7857818 4667
1689	7862485 862
1690	7863347 2126
1691	7865473 1904
1692	7867377 4191
1693	7871568 4704
1694	7876272 9246
1695	7885518 4139
1696	7889657 2715
1697	7892372 853
1698	7893225 818
1699	7894043 917
1700	7894960 1061
1701	7896021 6366
1702	7902387 3594
1703	7905981 6871
1704	7912852 10193
1705	7923045 2189
1706	7925234 3686
1707	7928920 2347
1708	7931267 3719
1709	7934986 2958
1710	7937944 3785
1711	7941729 1633
1712	7943362 10150
1713	7953512 2155
1714	7955667 4998
1715	7960665 2431
1716	7963096 1525
1717	7964621 7969
1718	7972590 6806
1719	7979396 4464
1720	7983860 9629
1721	7993489 6424
1722	7999913 5749
1723	8005662 2889
1724	8008551 5694
1725	8014245 10462
1726	8024707 4327
1727	8029034 6177
1728	8035211 4651
1729	8039862 2288
1730	8042150 3443
1731	8045593 8918
1732	8054511 1819
1733	8056330 5754
1734	8062084 4061
1735	8066145 4066
1736	8070211 2624
1737	8072835 380
1738	8073215 1869
1739	8075084 7416
1740	8082500 4462
1741	8086962 2442
1742	8089404 1756
1743	8091160 3100
1744	8094260 3539
1745	8097799 2805
